SelectionOrderAtt	ImId	correctVariant(s)	Slide_Num	Subject	FixationFrequencyPerChoiceInterval	FixationStart	TimeToFirstSelectionAtt
0	4	incorrect	11	1082 CTE	"-1,8,-1,"	"1186.27,1186.53,1186.87,1187.17,1189.13,1189.33,1195.7,1198.23,"	-1
0	5	incorrect	11	1082 CTE	"1,-1,-1,"	"1171.9,"	-1
2	6	correct	11	1082 CTE	"-1,3,1,"	"1201.83,1204.77,1205.6,1212.07,"	-1
0	7	incorrect	11	1082 CTE	"-1,5,-1,"	"1197.6,1197.77,1198.5,1208.93,1209.17,"	-1
0	1	MasterImage	12	1082 CTE	"17,-1,"	"1213.03,1213.53,1214.7,1216.63,1217.37,1218.63,1218.93,1220.07,1222.73,1223,1227.43,1227.87,1232.7,1232.9,1234.4,1234.77,1236,"	-1
0	2	incorrect	12	1082 CTE	"3,-1,"	"1213.9,1214.07,1216.3,"	-1
1	3	correct	12	1082 CTE	"9,2,"	"1212.83,1219.37,1219.67,1220.53,1220.8,1223.4,1229.83,1235.13,1236.73,1241.03,1241.3,"	28.2
0	4	incorrect	12	1082 CTE	"1,-1,"	"1217.07,"	-1
0	5	incorrect	12	1082 CTE	"1,-1,"	"1237.5,"	-1
0	6	incorrect	12	1082 CTE	"1,-1,"	"1212.3,"	-1
0	7	incorrect	12	1082 CTE	"-1,-1,"	-1	-1
0	1	MasterImage	13	1082 CTE	"17,-1,"	"1242.03,1242.67,1246.27,1246.93,1247.53,1249.63,1251.47,1253.17,1256.5,1259.03,1259.23,1261.53,1261.7,1263.53,1268.13,1269.6,1281,"	-1
0	2	incorrect	13	1082 CTE	"4,-1,"	"1245.37,1245.57,1248.33,1281.67,"	-1
0	3	incorrect	13	1082 CTE	"15,-1,"	"1241.7,1242.3,1245.8,1247.3,1249.17,1249.33,1250.53,1250.7,1251.03,1252.33,1252.67,1254.3,1257.03,1267.73,1271.23,"	-1
0	4	incorrect	13	1082 CTE	"6,-1,"	"1246.53,1246.73,1257.7,1261.1,1262.17,1285,"	-1
0	5	incorrect	13	1082 CTE	"4,-1,"	"1248.87,1258.6,1279.53,1281.43,"	-1
0	6	incorrect	13	1082 CTE	"5,-1,"	"1241.5,1258.3,1266.33,1268.73,1273.27,"	-1
1	7	correct	13	1082 CTE	"4,-1,"	"1258.1,1265.4,1282.97,1286.43,"	47.4333
0	1	MasterImage	14	1082 CTE	"6,-1,"	"1290.63,1291.97,1294.17,1295.2,1309.6,1312.63,"	-1
0	2	incorrect	14	1082 CTE	"5,-1,"	"1292.67,1293.13,1299.43,1299.6,1304.9,"	-1
0	3	incorrect	14	1082 CTE	"3,1,"	"1290.07,1290.4,1291.4,1320.9,"	-1
1	4	correct	14	1082 CTE	"6,-1,"	"1308.57,1311.2,1311.73,1312.2,1312.37,1313.4,"	30.1667
0	5	incorrect	14	1082 CTE	"3,-1,"	"1303.77,1304.23,1305.43,"	-1
0	6	incorrect	14	1082 CTE	"2,-1,"	"1308,1316.97,"	-1
0	7	incorrect	14	1082 CTE	"3,-1,"	"1308.4,1308.9,1310.5,"	-1
0	1	MasterImage	15	1082 CTE	"36,-1,"	"1321.6,1322.57,1322.73,1323,1324.73,1327.03,1327.2,1328.67,1328.97,1329.63,1329.83,1330.47,1330.63,1332.07,1333.5,1333.7,1334.07,1334.93,1335.7,1336.87,1338.6,1340.2,1342.63,1342.87,1343.83,1344.07,1345.13,1345.83,1348.77,1350.47,1352.03,1353.87,1354.13,1355.47,1356.37,1357.77,"	-1
0	2	incorrect	15	1082 CTE	"23,-1,"	"1326.5,1331.3,1331.87,1332.67,1333.07,1333.27,1334.47,1336.07,1336.23,1337.3,1337.63,1340.87,1347.67,1347.87,1349.53,1349.77,1351,1351.17,1351.43,1354.33,1354.83,1355.07,1357.47,"	-1
0	3	incorrect	15	1082 CTE	"6,1,"	"1321.13,1324.03,1324.47,1325.13,1328.2,1329.3,1362.7,"	-1
0	4	incorrect	15	1082 CTE	"5,-1,"	"1325.37,1325.57,1339.13,1339.3,1339.6,"	-1
1	5	correct	15	1082 CTE	"14,-1,"	"1326.23,1341.53,1341.8,1343.3,1343.47,1346.33,1346.7,1346.9,1347.3,1354.5,1357.13,1358.47,1358.97,1359.17,"	40.8334
0	6	incorrect	15	1082 CTE	"5,-1,"	"1325.97,1352.57,1352.77,1359.7,1360.77,"	-1
0	7	incorrect	15	1082 CTE	"1,-1,"	"1325.73,"	-1
0	1	MasterImage	16	1082 CTE	"22,-1,"	"1363.43,1363.8,1364,1364.17,1365.73,1366.23,1366.73,1366.97,1367.57,1367.73,1368.97,1371,1372.1,1373.67,1373.87,1374.93,1375.17,1376.8,1377.5,1378.37,1379.77,1380,"	-1
1	2	correct	16	1082 CTE	"16,-1,"	"1370.13,1370.53,1370.73,1371.53,1371.83,1372.6,1373.13,1374.43,1374.6,1376,1377.73,1378.07,1378.87,1380.5,1380.77,1381.13,"	20.1667
0	3	incorrect	16	1082 CTE	"5,2,"	"1363,1365.07,1365.3,1367.97,1368.43,1383.63,1383.83,"	-1
0	4	incorrect	16	1082 CTE	"-1,-1,"	-1	-1
0	5	incorrect	16	1082 CTE	"1,-1,"	"1381.53,"	-1
0	6	incorrect	16	1082 CTE	"-1,-1,"	-1	-1
0	7	incorrect	16	1082 CTE	"-1,-1,"	-1	-1
0	1	MasterImage	17	1082 CTE	"16,-1,"	"1384.27,1387.93,1388.33,1388.57,1389.6,1399.67,1402.2,1402.7,1404.2,1406.83,1407,1409.63,1412.07,1414.7,1415.43,1415.63,"	-1
0	2	incorrect	17	1082 CTE	"7,-1,"	"1399.23,1403.83,1404.7,1404.9,1407.5,1407.73,1410.97,"	-1
0	3	incorrect	17	1082 CTE	"3,-1,"	"1386.93,1389.07,1415.83,"	-1
0	4	incorrect	17	1082 CTE	"4,-1,"	"1387.37,1405.87,1406.47,1408.4,"	-1
0	5	incorrect	17	1082 CTE	"1,-1,"	"1399.03,"	-1
1	6	correct	17	1082 CTE	"1,1,"	"1414.9,1422.23,"	37.2333
0	7	incorrect	17	1082 CTE	"2,-1,"	"1406.27,1418.97,"	-1
0	1	MasterImage	18	1082 CTE	"7,-1,"	"1422.73,1424.73,1424.93,1425.9,1456.8,1457.27,1458.23,"	-1
0	2	incorrect	18	1082 CTE	"3,-1,"	"1447.87,1448.27,1448.83,"	-1
0	3	incorrect	18	1082 CTE	"2,-1,"	"1422.47,1425.43,"	-1
0	4	incorrect	18	1082 CTE	"1,-1,"	"1456.2,"	-1
0	5	incorrect	18	1082 CTE	"-1,-1,"	-1	-1
0	6	incorrect	18	1082 CTE	"1,-1,"	"1443.03,"	-1
1	7	correct	18	1082 CTE	"3,-1,"	"1455.8,1457.77,1460.63,"	42.4666
0	1	MasterImage	19	1082 CTE	"4,-1,"	"1467.03,1481.5,1497.2,1498.67,"	-1
0	2	incorrect	19	1082 CTE	"-1,-1,"	-1	-1
0	3	incorrect	19	1082 CTE	"1,-1,"	"1481.27,"	-1
1	4	correct	19	1082 CTE	"1,-1,"	"1495.37,"	39.1667
0	5	incorrect	19	1082 CTE	"-1,-1,"	-1	-1
0	6	incorrect	19	1082 CTE	"-1,-1,"	-1	-1
0	7	incorrect	19	1082 CTE	"3,-1,"	"1484.17,1485.23,1494.83,"	-1
0	1	MasterImage	20	1082 CTE	"7,-1,"	"1506.2,1506.47,1516.87,1519.17,1519.33,1519.93,1520.33,"	-1
1	2	correct	20	1082 CTE	"-1,-1,"	-1	51.8
0	3	incorrect	20	1082 CTE	"1,-1,"	"1517.37,"	-1
0	4	incorrect	20	1082 CTE	"-1,-1,"	-1	-1
0	5	incorrect	20	1082 CTE	"2,1,"	"1549.43,1556.57,1558.5,"	-1
0	6	incorrect	20	1082 CTE	"-1,-1,"	-1	-1
0	7	incorrect	20	1082 CTE	"-1,-1,"	-1	-1
0	1	MasterImage	21	1082 CTE	"1,-1,"	"1559.57,"	-1
0	2	incorrect	21	1082 CTE	"-1,-1,"	-1	-1
0	3	incorrect	21	1082 CTE	"-1,-1,"	-1	-1
0	4	incorrect	21	1082 CTE	"-1,-1,"	-1	-1
0	5	incorrect	21	1082 CTE	"2,-1,"	"1558.97,1560.33,"	-1
1	6	correct	21	1082 CTE	"2,-1,"	"1560.77,1561.23,"	38.3333
0	7	incorrect	21	1082 CTE	"1,-1,"	"1595.5,"	-1
0	1	MasterImage	1	1083 CTE	"4,3,4,-1,"	"936.033,936.5,936.667,938.5,942.633,942.833,943.133,946.833,947.067,947.5,947.733,"	-1
0	2	incorrect	1	1083 CTE	"1,1,-1,-1,"	"938.733,944.733,"	-1
0	3	incorrect	1	1083 CTE	"1,1,-1,-1,"	"935.4,944.4,"	-1
0	4	incorrect	1	1083 CTE	"2,1,-1,-1,"	"937,938.267,942.4,"	-1
1	5	incorrect	1	1083 CTE	"1,-1,-1,-1,"	"938.9,"	5.73333
0	6	incorrect	1	1083 CTE	"2,2,2,1,"	"935.7,939.733,945.033,945.233,946.167,949,952.233,"	-1
2	7	correct	1	1083 CTE	"2,3,7,-1,"	"937.3,937.633,941.933,943.567,943.733,946.6,948.267,948.733,949.233,949.5,949.933,950.267,"	-1
0	1	MasterImage	2	1083 CTE	"7,4,-1,"	"953.967,954.133,956.533,956.733,958.933,959.1,960.733,965.9,966.067,969.7,970.567,"	-1
0	2	incorrect	2	1083 CTE	"-1,1,-1,"	"968.267,"	-1
2	3	correct	2	1083 CTE	"1,3,-1,"	"957.867,969.233,971.033,971.967,"	-1
1	4	incorrect	2	1083 CTE	"4,2,-1,"	"955.2,957.333,957.633,959.633,966.6,967.167,"	11.2333
0	5	incorrect	2	1083 CTE	"-1,2,1,"	"967.767,972.433,975,"	-1
0	6	incorrect	2	1083 CTE	"5,1,-1,"	"953.267,953.433,958.133,961.933,962.1,968.733,"	-1
0	7	incorrect	2	1083 CTE	"2,2,-1,"	"952.7,961.6,964.7,966.767,"	-1
0	1	MasterImage	3	1083 CTE	"17,4,-1,"	"975.933,976.1,976.667,977,977.233,977.967,978.367,980.667,980.867,982.567,982.733,983.6,984.467,985.667,986.267,987.6,987.767,992.033,992.3,993.3,993.533,"	-1
0	2	incorrect	3	1083 CTE	"3,-1,-1,"	"981.067,981.233,981.633,"	-1
0	3	incorrect	3	1083 CTE	"3,-1,-1,"	"980,983.267,983.9,"	-1
1	4	incorrect	3	1083 CTE	"7,-1,-1,"	"978.733,984.867,985.2,986.667,986.867,987.3,988.067,"	14.8333
0	5	incorrect	3	1083 CTE	"3,-1,-1,"	"975.233,982,982.2,"	-1
0	6	incorrect	3	1083 CTE	"4,-1,-1,"	"975.667,979.633,988.4,988.7,"	-1
2	7	correct	3	1083 CTE	"1,5,-1,"	"979.3,991.067,991.4,992.533,992.933,995.067,"	-1
0	1	MasterImage	4	1083 CTE	"9,4,-1,"	"998.433,998.767,999.067,1001.93,1003.5,1004.77,1007.47,1008.3,1009.8,1014.27,1017.37,1018.47,1018.63,"	-1
0	2	incorrect	4	1083 CTE	"-1,4,-1,"	"1013.5,1013.7,1014.7,1015.27,"	-1
0	3	incorrect	4	1083 CTE	"-1,2,-1,"	"1015.6,1015.77,"	-1
2	4	correct	4	1083 CTE	"3,6,-1,"	"1004,1009.27,1010.87,1016.17,1016.9,1017.87,1018.9,1019.1,1019.43,"	-1
0	5	incorrect	4	1083 CTE	"3,-1,-1,"	"1005.53,1006.07,1006.97,"	-1
0	6	incorrect	4	1083 CTE	"-1,1,-1,"	"1019.97,"	-1
1	7	incorrect	4	1083 CTE	"14,-1,-1,"	"997.667,1000.03,1001.37,1002.43,1003.13,1004.27,1007.83,1008.07,1008.8,1009,1009.43,1010.5,1010.7,1011.17,"	14.9334
0	1	MasterImage	5	1083 CTE	"10,-1,"	"1023.73,1024.3,1026.93,1029.47,1032.73,1032.9,1033.27,1034.57,1034.77,1035.77,"	-1
0	2	incorrect	5	1083 CTE	"3,-1,"	"1028.93,1031.77,1036.53,"	-1
0	3	incorrect	5	1083 CTE	"3,-1,"	"1023.57,1025.63,1028.1,"	-1
0	4	incorrect	5	1083 CTE	"-1,-1,"	-1	-1
1	5	correct	5	1083 CTE	"7,-1,"	"1030.17,1030.37,1032.03,1033.83,1034,1035.2,1036.7,"	16.1667
0	6	incorrect	5	1083 CTE	"2,1,"	"1023,1023.3,1039.23,"	-1
0	7	incorrect	5	1083 CTE	"-1,-1,"	-1	-1
0	1	MasterImage	6	1083 CTE	"14,-1,-1,"	"1041.47,1042.83,1043.33,1044.17,1045.93,1047.83,1048.03,1049.37,1052.7,1052.87,1055.17,1057.07,1058.17,1059.53,"	-1
2	2	correct	6	1083 CTE	"6,2,-1,"	"1053.83,1054.63,1055.53,1056.6,1057.6,1057.77,1063.7,1064.1,"	-1
0	3	incorrect	6	1083 CTE	"4,-1,-1,"	"1041.27,1051.43,1051.6,1051.93,"	-1
1	4	incorrect	6	1083 CTE	"14,-1,-1,"	"1044.73,1044.97,1046.93,1047.17,1047.6,1048.37,1049.07,1049.9,1053.23,1055.93,1058.7,1058.97,1060.03,1060.33,"	22.7
0	5	incorrect	6	1083 CTE	"-1,1,-1,"	"1064.6,"	-1
0	6	incorrect	6	1083 CTE	"2,-1,-1,"	"1040.2,1060.9,"	-1
0	7	incorrect	6	1083 CTE	"2,-1,-1,"	"1050.67,1051,"	-1
0	1	MasterImage	7	1083 CTE	"14,-1,"	"1068.17,1068.73,1069.93,1071.87,1072.2,1073.67,1075.87,1076.33,1078.1,1078.57,1079.43,1081.3,1081.93,1084.97,"	-1
0	2	incorrect	7	1083 CTE	"4,-1,"	"1067.7,1069.1,1071.23,1072.87,"	-1
1	3	correct	7	1083 CTE	"8,-1,"	"1067.93,1074.47,1074.63,1076.67,1078.8,1081.1,1082.73,1085.63,"	21.1666
0	4	incorrect	7	1083 CTE	"1,-1,"	"1077.23,"	-1
0	5	incorrect	7	1083 CTE	"4,-1,"	"1066.97,1083.37,1084,1086.67,"	-1
0	6	incorrect	7	1083 CTE	"3,-1,"	"1080.13,1080.8,1082.33,"	-1
0	7	incorrect	7	1083 CTE	"-1,-1,"	-1	-1
0	1	MasterImage	8	1083 CTE	"9,-1,"	"1089.77,1093.17,1095.6,1097.53,1097.73,1098.73,1099.03,1101.07,1101.23,"	-1
0	2	incorrect	8	1083 CTE	"2,-1,"	"1096.37,1096.53,"	-1
0	3	incorrect	8	1083 CTE	"7,-1,"	"1089.57,1092.17,1092.73,1094.27,1094.47,1095,1099.23,"	-1
0	4	incorrect	8	1083 CTE	"2,-1,"	"1099.77,1101.97,"	-1
0	5	incorrect	8	1083 CTE	"4,-1,"	"1089.13,1096.97,1098.13,1098.3,"	-1
0	6	incorrect	8	1083 CTE	"1,-1,"	"1091.87,"	-1
1	7	correct	8	1083 CTE	"3,-1,"	"1100.1,1101.7,1102.2,"	15.0667
0	1	MasterImage	9	1083 CTE	"8,-1,"	"1105.87,1106.43,1107.27,1108.33,1109.87,1112.67,1115.5,1115.67,"	-1
0	2	incorrect	9	1083 CTE	"2,-1,"	"1114.13,1114.3,"	-1
0	3	incorrect	9	1083 CTE	"3,-1,"	"1105.67,1107.5,1113.73,"	-1
0	4	incorrect	9	1083 CTE	"2,-1,"	"1111.43,1113.4,"	-1
1	5	correct	9	1083 CTE	"5,-1,"	"1114.53,1114.7,1116.77,1117.33,1117.63,"	14.7333
0	6	incorrect	9	1083 CTE	"4,-1,"	"1107.67,1109,1110.67,1117.93,"	-1
0	7	incorrect	9	1083 CTE	"2,-1,"	"1105.2,1111.03,"	-1
0	1	MasterImage	10	1083 CTE	"16,4,5,4,3,-1,"	"1121.73,1122.53,1124.17,1124.33,1124.67,1125.77,1125.93,1128.27,1130.3,1130.57,1132.33,1132.5,1133.57,1136.33,1136.53,1137.57,1142.37,1142.6,1143.23,1145.23,1151.1,1151.3,1151.77,1153.37,1153.87,1158.6,1158.83,1159.8,1163.37,1168.57,1168.77,1169.53,"	-1
5	2	correct	10	1083 CTE	"1,-1,-1,3,-1,-1,"	"1127.23,1157.4,1157.57,1157.97,"	-1
1	3	incorrect	10	1083 CTE	"12,-1,-1,-1,1,-1,"	"1126.63,1126.83,1128.63,1128.9,1131.17,1131.77,1132.97,1134.53,1136.97,1137.37,1137.73,1138.27,1167.87,"	19.7666
3	4	incorrect	10	1083 CTE	"1,-1,10,4,-1,-1,"	"1129.3,1149.73,1149.97,1150.33,1150.8,1152,1152.23,1152.47,1154.17,1154.33,1154.63,1159.17,1159.37,1160.77,1160.93,"	-1
0	5	incorrect	10	1083 CTE	"2,-1,-1,-1,1,1,"	"1127.6,1138.73,1174.57,1177.3,"	-1
2	6	incorrect	10	1083 CTE	"8,7,2,-1,3,1,"	"1120.97,1121.37,1122.93,1123.17,1123.37,1124.9,1126.43,1138.47,1141.53,1141.73,1141.97,1143.7,1144.07,1144.3,1145.83,1155.1,1155.43,1167.43,1167.63,1168.23,1177.07,"	-1
4	7	incorrect	10	1083 CTE	"3,2,-1,9,2,-1,"	"1129.63,1135.33,1135.93,1147.07,1147.27,1161.73,1162.23,1163,1163.77,1163.93,1164.17,1164.33,1164.8,1165.27,1169.13,1169.33,"	-1
0	1	MasterImage	11	1083 CTE	"8,-1,"	"1178.2,1179.77,1180.93,1182.87,1183.17,1186.2,1192.17,1193.77,"	-1
0	2	incorrect	11	1083 CTE	"3,-1,"	"1180.07,1180.43,1181.53,"	-1
0	3	incorrect	11	1083 CTE	"2,-1,"	"1178,1183.57,"	-1
0	4	incorrect	11	1083 CTE	"-1,-1,"	-1	-1
0	5	incorrect	11	1083 CTE	"6,-1,"	"1177.57,1184.6,1184.9,1187,1187.17,1188.5,"	-1
1	6	correct	11	1083 CTE	"7,-1,"	"1184.27,1189.23,1189.53,1191.37,1193.07,1194.37,1194.97,"	19.7
0	7	incorrect	11	1083 CTE	"2,1,"	"1195.27,1195.47,1197.87,"	-1
0	1	MasterImage	12	1083 CTE	"21,-1,"	"1199,1199.2,1199.53,1199.93,1202.3,1204.23,1204.43,1206.17,1207.8,1209.73,1210.93,1214.13,1214.83,1216.3,1216.53,1218.7,1218.87,1219.63,1219.93,1220.8,1221.6,"	-1
0	2	incorrect	12	1083 CTE	"5,-1,"	"1212.47,1213.33,1213.57,1215.4,1217.5,"	-1
1	3	correct	12	1083 CTE	"17,-1,"	"1204.73,1205.43,1206.37,1206.6,1206.97,1207.43,1208.47,1210.43,1211.43,1215.9,1216.1,1217.9,1218.13,1219.27,1220.33,1221.3,1221.87,"	26.3333
0	4	incorrect	12	1083 CTE	"3,-1,"	"1201.33,1201.53,1201.87,"	-1
0	5	incorrect	12	1083 CTE	"3,-1,"	"1212.03,1222.33,1222.5,"	-1
0	6	incorrect	12	1083 CTE	"4,-1,"	"1198.8,1204.97,1205.13,1211.83,"	-1
0	7	incorrect	12	1083 CTE	"4,-1,"	"1198.27,1202.77,1203.17,1203.77,"	-1
0	1	MasterImage	13	1083 CTE	"15,-1,"	"1226.67,1229.7,1230.93,1232.77,1233.8,1235.3,1237.43,1238.9,1240.87,1241.13,1244.6,1246,1246.27,1247.37,1247.57,"	-1
0	2	incorrect	13	1083 CTE	"3,-1,"	"1230.13,1231.8,1233.33,"	-1
0	3	incorrect	13	1083 CTE	"1,-1,"	"1229.03,"	-1
0	4	incorrect	13	1083 CTE	"1,-1,"	"1243.37,"	-1
0	5	incorrect	13	1083 CTE	"6,-1,"	"1225.67,1234.2,1236.07,1244.87,1246.83,1247.03,"	-1
0	6	incorrect	13	1083 CTE	"6,-1,"	"1235.83,1236.7,1238.03,1238.5,1239.57,1240,"	-1
1	7	correct	13	1083 CTE	"8,-1,"	"1241.9,1242.4,1247.93,1248.2,1248.6,1248.83,1249.07,1251.67,"	26.5334
0	1	MasterImage	14	1083 CTE	"7,-1,"	"1254.2,1259.03,1259.33,1262.6,1266.3,1267.8,1269.4,"	-1
0	2	incorrect	14	1083 CTE	"-1,-1,"	-1	-1
0	3	incorrect	14	1083 CTE	"5,-1,"	"1254.03,1256.67,1258.23,1260.07,1260.5,"	-1
1	4	correct	14	1083 CTE	"7,-1,"	"1263.67,1264.4,1265.4,1266.93,1267.13,1268.53,1269.83,"	19
0	5	incorrect	14	1083 CTE	"1,1,"	"1270.4,1272.93,"	-1
0	6	incorrect	14	1083 CTE	"4,-1,"	"1253.83,1261.03,1261.5,1270.63,"	-1
0	7	incorrect	14	1083 CTE	"3,-1,"	"1253.2,1261.77,1263.17,"	-1
0	1	MasterImage	15	1083 CTE	"14,-1,"	"1273.97,1274.2,1275,1275.37,1281.43,1281.87,1283.03,1284.2,1284.4,1286.37,1286.53,1287.53,1287.8,1288.6,"	-1
0	2	incorrect	15	1083 CTE	"3,-1,"	"1276.17,1276.53,1289.73,"	-1
0	3	incorrect	15	1083 CTE	"1,-1,"	"1277.47,"	-1
0	4	incorrect	15	1083 CTE	"1,-1,"	"1277.83,"	-1
1	5	correct	15	1083 CTE	"11,-1,"	"1273.23,1280.2,1280.8,1282.13,1283.43,1286.93,1288,1288.17,1289.13,1289.3,1289.5,"	19.3667
0	6	incorrect	15	1083 CTE	"3,-1,"	"1273.53,1278.93,1290.13,"	-1
0	7	incorrect	15	1083 CTE	"3,-1,"	"1279.5,1285.07,1285.9,"	-1
0	1	MasterImage	16	1083 CTE	"10,-1,"	"1294.2,1294.4,1294.6,1297.33,1297.9,1298.97,1300.3,1303.5,1306.53,1307.87,"	-1
1	2	correct	16	1083 CTE	"10,-1,"	"1295.13,1295.93,1298.3,1299.4,1299.67,1299.83,1300.77,1300.97,1303.93,1307.5,"	16.8333
0	3	incorrect	16	1083 CTE	"2,-1,"	"1301.47,1301.67,"	-1
0	4	incorrect	16	1083 CTE	"-1,-1,"	-1	-1
0	5	incorrect	16	1083 CTE	"4,-1,"	"1302.23,1302.63,1303.03,1308.53,"	-1
0	6	incorrect	16	1083 CTE	"2,-1,"	"1293.6,1304.93,"	-1
0	7	incorrect	16	1083 CTE	"6,-1,"	"1304.3,1304.63,1305.23,1305.5,1305.83,1307.17,"	-1
0	1	MasterImage	17	1083 CTE	"14,-1,"	"1312.13,1312.53,1313.9,1314.63,1315.5,1316.6,1316.87,1320.33,1320.83,1322.03,1323.27,1323.63,1324.53,1326.33,"	-1
0	2	incorrect	17	1083 CTE	"4,-1,"	"1313.07,1313.27,1313.43,1314.83,"	-1
0	3	incorrect	17	1083 CTE	"6,-1,"	"1311.93,1315.7,1318.87,1321.23,1321.6,1326.8,"	-1
0	4	incorrect	17	1083 CTE	"2,-1,"	"1317.2,1317.4,"	-1
0	5	incorrect	17	1083 CTE	"5,-1,"	"1317.97,1322.67,1323.07,1323.87,1325.1,"	-1
1	6	correct	17	1083 CTE	"7,-1,"	"1316.23,1318.4,1318.63,1325.5,1325.87,1326.97,1327.37,"	18.3
0	7	incorrect	17	1083 CTE	"2,1,"	"1317.6,1327.67,1330.37,"	-1
0	1	MasterImage	18	1083 CTE	"13,3,-1,"	"1331.4,1331.63,1332.8,1334.17,1335.97,1336.17,1338.7,1340.47,1340.63,1340.83,1342.17,1345.3,1351.5,1356.73,1358.73,1360.83,"	-1
0	2	incorrect	18	1083 CTE	"2,-1,-1,"	"1347.6,1348.93,"	-1
0	3	incorrect	18	1083 CTE	"7,-1,-1,"	"1332.27,1332.5,1334.6,1334.77,1338.5,1344.9,1349.7,"	-1
0	4	incorrect	18	1083 CTE	"6,2,-1,"	"1335,1336.43,1339.73,1343.47,1350.67,1350.83,1359.83,1360.1,"	-1
0	5	incorrect	18	1083 CTE	"2,-1,-1,"	"1343.87,1344.1,"	-1
1	6	incorrect	18	1083 CTE	"11,-1,-1,"	"1331.03,1337.63,1339.23,1341.3,1341.47,1342.7,1344.53,1345.93,1346.13,1349.87,1351.77,"	23.5334
2	7	correct	18	1083 CTE	"6,10,-1,"	"1330.8,1337.23,1337.43,1343.13,1351.27,1352.47,1354.77,1355.23,1355.57,1356.07,1357.57,1359.47,1360.37,1361.13,1361.3,1364.6,"	-1
0	1	MasterImage	19	1083 CTE	"9,-1,"	"1367.33,1368.23,1369.73,1371.8,1374.27,1375.9,1377.27,1377.5,1378.83,"	-1
0	2	incorrect	19	1083 CTE	"-1,-1,"	-1	-1
0	3	incorrect	19	1083 CTE	"3,-1,"	"1367.17,1368.93,1370.57,"	-1
1	4	correct	19	1083 CTE	"5,-1,"	"1375.37,1376.47,1376.73,1378,1378.57,"	15.3334
0	5	incorrect	19	1083 CTE	"1,-1,"	"1379.87,"	-1
0	6	incorrect	19	1083 CTE	"4,-1,"	"1371.03,1372.73,1379.5,1380.53,"	-1
0	7	incorrect	19	1083 CTE	"3,-1,"	"1366.83,1373.13,1374.9,"	-1
0	1	MasterImage	20	1083 CTE	"11,-1,"	"1384.07,1386.23,1387.23,1389.33,1391.67,1391.87,1394.27,1398.33,1398.5,1400.67,1401.43,"	-1
1	2	correct	20	1083 CTE	"11,-1,"	"1390,1390.17,1392.3,1392.53,1395.03,1396.7,1399.47,1402.17,1402.37,1403.17,1403.33,"	22.0667
0	3	incorrect	20	1083 CTE	"3,-1,"	"1385.5,1388.03,1388.77,"	-1
0	4	incorrect	20	1083 CTE	"-1,-1,"	-1	-1
0	5	incorrect	20	1083 CTE	"4,-1,"	"1402.8,1402.97,1403.53,1403.77,"	-1
0	6	incorrect	20	1083 CTE	"2,-1,"	"1383.2,1383.67,"	-1
0	7	incorrect	20	1083 CTE	"-1,-1,"	-1	-1
0	1	MasterImage	21	1083 CTE	"15,-1,"	"1406.97,1408.47,1408.7,1409.2,1411.43,1412.97,1413.13,1413.53,1415.33,1416.5,1418.63,1418.8,1421.7,1423.23,1424.6,"	-1
0	2	incorrect	21	1083 CTE	"2,-1,"	"1407.77,1409.93,"	-1
0	3	incorrect	21	1083 CTE	"6,-1,"	"1406.8,1412.43,1414.23,1417.03,1424.43,1425.93,"	-1
0	4	incorrect	21	1083 CTE	"6,-1,"	"1417.47,1417.7,1420.17,1420.33,1422.13,1422.5,"	-1
0	5	incorrect	21	1083 CTE	"2,-1,"	"1406.27,1408.17,"	-1
1	6	correct	21	1083 CTE	"12,-1,"	"1410.6,1410.87,1411.17,1411.9,1412.1,1412.67,1414.4,1415.97,1419.27,1424.03,1425.27,1426.27,"	22.2333
0	7	incorrect	21	1083 CTE	"1,-1,"	"1426.47,"	-1
0	1	MasterImage	1	1084 CTE	"1,-1,"	"960.967,"	-1
0	2	incorrect	1	1084 CTE	"1,-1,"	"961.567,"	-1
0	3	incorrect	1	1084 CTE	"-1,-1,"	-1	-1
0	4	incorrect	1	1084 CTE	"-1,-1,"	-1	-1
0	5	incorrect	1	1084 CTE	"-1,-1,"	-1	-1
0	6	incorrect	1	1084 CTE	"2,-1,"	"960.5,961.933,"	-1
1	7	correct	1	1084 CTE	"4,-1,"	"962.2,962.533,962.8,963.1,"	4.7
0	1	MasterImage	2	1084 CTE	"10,1,"	"966.1,966.4,967.4,968.233,969.667,971.767,974.967,976.967,977.167,979.467,983.9,"	-1
0	2	incorrect	2	1084 CTE	"3,-1,"	"969.2,969.367,976.6,"	-1
1	3	correct	2	1084 CTE	"5,-1,"	"966.867,970.6,978.067,978.8,980.467,"	17.1
0	4	incorrect	2	1084 CTE	"3,-1,"	"967.633,972.567,973.667,"	-1
0	5	incorrect	2	1084 CTE	"4,-1,"	"975.967,977.6,981.533,981.7,"	-1
0	6	incorrect	2	1084 CTE	"2,-1,"	"974.2,975.6,"	-1
0	7	incorrect	2	1084 CTE	"1,-1,"	"973.867,"	-1
0	1	MasterImage	3	1084 CTE	"4,-1,"	"984.467,987.333,989.267,990.767,"	-1
0	2	incorrect	3	1084 CTE	"3,-1,"	"986.267,986.433,987.067,"	-1
0	3	incorrect	3	1084 CTE	"3,1,"	"984.133,985.467,988.067,994.533,"	-1
